"label","last_mesure","sang_ok"
"8183955","31/05/2017","non"
"8183956","31/05/2017","non"
"8183957","31/05/2017","non"
"8183958","31/05/2017","non"
"8183959","31/05/2017","non"
"8183960","31/05/2017","non"
"8183961","31/05/2017","oui"
"8183962","31/05/2017","non"
"8183963","31/05/2017","non"
"8183964","31/05/2017","non"
"8183965","01/06/2017","non"
"8183966","01/06/2017","non"
"8183967","01/06/2017","non"
"8183968","01/06/2017","non"
"8183969","01/06/2017","non"
"8183970","01/06/2017","non"
"8183971","02/06/2017","non"
"8183972","02/06/2017","non"
"8183973","02/06/2017","non"
"8183974","02/06/2017","non"
"8183975","02/06/2017","non"
"8183976","01/06/2017","non"
"8183977","01/06/2017","non"
"8183978","01/06/2017","non"
"8183979","01/06/2017","non"
"8183980","05/06/2022","non"
"8183981","04/06/2024","oui"
"8183982","04/06/2017","non"
"8183983","04/06/2017","non"
"8183984","04/06/2017","non"
"8183985","04/06/2017","non"
"8183986","04/06/2017","oui"
"8183987","04/06/2017","non"
"8183988","04/06/2017","non"
"8183989","03/06/2017","non"
"8183990","03/06/2017","non"
"8183991","03/06/2017","non"
"8183992","03/06/2017","non"
"8183993","03/06/2017","non"
"8183994","03/06/2017","non"
"8183995","03/06/2017","non"
"8183996","31/05/2017","oui"
"8183997","02/06/2017","non"
"8183998","02/06/2017","non"
"8183999","02/06/2017","non"
"8184000","02/06/2017","non"
"8184502","11/05/2017","non"
"8184503","11/05/2017","oui"
"8184504","11/05/2017","non"
"8184505","11/05/2017","non"
"8184506","11/05/2017","non"
"8184507","11/05/2017","non"
"8184508","09/05/2017","non"
"8184509","09/05/2017","non"
"8184510","09/05/2017","non"
"8184511","09/05/2017","non"
"8184512","09/05/2017","oui"
"8184513","09/05/2017","non"
"8184514","09/05/2017","non"
"8184515","09/05/2017","non"
"8184516","09/05/2017","non"
"8184517","06/05/2017","non"
"8184518","06/05/2017","non"
"8184519","06/05/2017","non"
"8184520","06/05/2017","non"
"8184521","06/05/2017","non"
"8184522","06/05/2017","non"
"8184523","06/05/2017","non"
"8184524","05/05/2017","oui"
"8184525","05/05/2017","oui"
"8184526","11/05/2017","non"
"8184527","11/05/2017","non"
"8184528","11/05/2017","non"
"8184529","11/05/2017","non"
"8184530","11/05/2017","non"
"8184531","11/05/2017","non"
"8184532","11/05/2017","non"
"8184533","11/05/2017","non"
"8184534","13/05/2025","non"
"8184535","12/05/2017","non"
"8184536","12/05/2017","non"
"8184537","12/05/2017","oui"
"8184538","12/05/2017","non"
"8184539","12/05/2017","non"
"8184540","12/05/2017","non"
"8184541","12/05/2017","non"
"8184542","05/05/2017","non"
"8184543","05/05/2017","non"
"8184544","05/05/2017","non"
"8184545","05/05/2017","non"
"8184546","05/05/2017","non"
"8184547","05/05/2017","non"
"8184548","05/05/2017","non"
"8184549","05/05/2017","non"
"8184550","11/05/2017","non"
"8184551","11/05/2017","non"
"8184552","11/05/2017","non"
"8184553","11/05/2017","non"
"8184554","11/05/2017","non"
"8184555","11/05/2017","non"
"8184556","13/05/2017","non"
"8184557","13/05/2017","oui"
"8184558","13/05/2017","non"
"8184559","13/05/2017","oui"
"8184560","13/05/2017","non"
"8184561","13/05/2017","oui"
"8184562","07/05/2017","non"
"8184563","07/05/2017","non"
"8184564","07/05/2017","non"
"8184565","07/05/2017","oui"
"8184566","07/05/2017","non"
"8184567","07/05/2017","non"
"8184568","07/05/2017","non"
"8184569","07/05/2017","non"
"8184570","07/05/2017","non"
"8184571","13/05/2017","oui"
"8184572","13/05/2017","oui"
"8184573","13/05/2017","non"
"8184574","13/05/2017","non"
"8184575","13/05/2017","non"
"8184576","13/05/2017","non"
"8184577","13/05/2017","non"
"8184578","13/05/2017","non"
"8184579","13/05/2017","non"
"8184580","13/05/2017","non"
"8184581","13/05/2017","non"
"8184582","13/05/2017","non"
"8184583","13/05/2017","non"
"8184584","13/05/2017","non"
"8184585","13/05/2017","non"
"8184586","13/05/2017","non"
"8184587","13/05/2017","non"
"8184588","13/05/2017","non"
"8184589","13/05/2017","non"
"8184590","13/05/2017","non"
"8184591","13/05/2017","non"
"8184592","13/05/2017","non"
"8184593","13/05/2017","non"
"8184594","13/05/2017","non"
"8184595","13/05/2017","non"
"8184596","13/05/2017","non"
"8184597","15/05/2017","non"
"8184598","15/05/2017","non"
"8184599","15/05/2017","non"
"8184600","15/05/2017","non"
"8184601","08/05/2017","non"
"8184602","08/05/2017","non"
"8184603","08/05/2017","non"
"8184604","08/05/2017","non"
"8184605","08/05/2017","non"
"8184606","08/05/2017","non"
"8184607","08/05/2017","non"
"8184608","11/05/2017","non"
"8184609","11/05/2017","non"
"8184610","11/05/2017","non"
"8184611","11/05/2017","non"
"8184612","11/05/2017","non"
"8184613","08/05/2017","non"
"8184614","08/05/2017","non"
"8184615","08/05/2017","non"
"8184616","08/05/2017","non"
"8184617","08/05/2017","non"
"8184618","08/05/2017","non"
"8184619","08/05/2017","non"
"8184620","08/05/2017","non"
"8184628","10/05/2017","oui"
"8184629","11/05/2017","oui"
"8184630","15/05/2017","non"
"8184631","15/05/2017","non"
"8184632","15/05/2017","oui"
"8184633","15/05/2017","non"
"8184634","15/05/2017","non"
"8184635","17/05/2018","oui"
"8184636","12/05/2017","oui"
"8184637","18/05/2017","non"
"8184638","18/05/2017","non"
"8184639","18/05/2017","non"
"8184640","18/05/2017","non"
"8184641","18/05/2017","non"
"8184642","18/05/2017","non"
"8184643","18/05/2017","non"
"8184644","12/05/2017","non"
"8184645","12/05/2017","non"
"8184646","12/05/2017","non"
"8184656","16/05/2017","non"
"8184657","16/05/2017","non"
"8184658","16/05/2017","oui"
"8184659","18/05/2017","non"
"8184660","18/05/2017","oui"
"8184661","18/05/2017","non"
"8184662","18/05/2017","oui"
"8184663","18/05/2017","non"
"8184664","18/05/2017","non"
"8184665","18/05/2017","oui"
"8184679","15/05/2017","non"
"8184680","15/05/2017","non"
"8184681","15/05/2017","non"
"8184689","21/05/2017","non"
"8184690","21/05/2017","non"
"8184691","21/05/2017","non"
"8184692","21/05/2017","non"
"8184693","21/05/2017","non"
"8184694","21/05/2017","non"
"8184695","16/05/2017","non"
"8184696","16/05/2017","non"
"8184697","16/05/2017","non"
"8184698","16/05/2017","non"
"8184699","16/05/2017","non"
"8184700","16/05/2017","non"
"8184701","02/06/2017","non"
"8184702","02/06/2017","non"
"8184703","02/06/2017","non"
"8184704","02/06/2017","non"
"8184705","02/06/2017","non"
"8184706","02/06/2017","non"
"8184707","02/06/2017","non"
"8184708","02/06/2017","non"
"8184709","02/06/2017","non"
"8184711","07/05/2018","non"
"8184713","14/05/2018","non"
"8184714","14/05/2018","non"
"8184715","14/05/2018","non"
"8184716","14/05/2018","oui"
"8184717","14/05/2018","non"
"8184718","14/05/2018","non"
"8184719","14/05/2018","non"
"8184720","14/05/2018","non"
"8184721","14/05/2018","non"
"8184722","14/05/2018","oui"
"8184723","11/05/2018","non"
"8184724","11/05/2018","non"
"8184725","11/05/2018","non"
"8184726","11/05/2018","non"
"8184727","11/05/2018","non"
"8184728","11/05/2018","non"
"8184730","10/05/2018","oui"
"8184731","27/04/2019","oui"
"8184732","11/05/2018","oui"
"8184733","12/05/2018","oui"
"8184734","17/05/2018","non"
"8184735","17/05/2018","non"
"8184736","17/05/2018","non"
"8184737","17/05/2018","non"
"8184738","17/05/2018","non"
"8184739","17/05/2018","non"
"8184740","17/05/2018","non"
"8184741","17/05/2018","non"
"8184742","15/05/2018","non"
"8184743","15/05/2018","non"
"8184744","15/05/2018","non"
"8184745","15/05/2018","non"
"8184746","15/05/2018","non"
"8184747","15/05/2018","non"
"8184748","15/05/2018","non"
"8184749","15/05/2018","non"
"8184750","15/05/2018","non"
"8184751","30/04/2019","oui"
"8184752","12/05/2019","oui"
"8184753","13/05/2018","oui"
"8184754","13/05/2018","non"
"8184755","14/05/2018","non"
"8184756","14/05/2018","non"
"8184757","14/05/2018","non"
"8184758","14/05/2018","non"
"8184759","14/05/2018","non"
"8184760","14/05/2018","non"
"8184761","14/05/2018","non"
"8184762","14/05/2018","oui"
"8184763","14/05/2018","non"
"8184764","14/05/2018","non"
"8184765","14/05/2018","non"
"8184766","14/05/2018","non"
"8184767","14/05/2018","non"
"8184768","14/05/2018","non"
"8184769","14/05/2018","non"
"8184770","14/05/2018","non"
"8184771","14/05/2018","non"
"8184772","14/05/2018","non"
"8184773","14/05/2018","non"
"8184774","14/05/2018","non"
"8184775","14/05/2018","non"
"8184776","14/05/2018","non"
"8184777","14/05/2018","non"
"8184778","14/05/2018","non"
"8184779","14/05/2018","non"
"8184780","18/05/2018","non"
"8184781","18/05/2018","non"
"8184782","18/05/2018","non"
"8184783","18/05/2018","non"
"8184784","18/05/2018","non"
"8184785","18/05/2018","non"
"8184786","18/05/2018","non"
"8184787","18/05/2018","non"
"8184788","18/05/2018","non"
"8184789","21/05/2018","non"
"8184790","21/05/2018","non"
"8184791","21/05/2018","non"
"8184792","21/05/2018","non"
"8184793","21/05/2018","non"
"8184794","21/05/2018","non"
"8184795","21/05/2018","oui"
"8184796","21/05/2018","non"
"8184797","21/05/2018","non"
"8184798","21/05/2018","non"
"8184799","21/05/2018","non"
"8184800","21/05/2018","non"
"8184801","02/06/2017","non"
"8184802","02/06/2017","non"
"8184803","02/06/2017","non"
"8184804","02/06/2017","non"
"8184805","02/06/2017","non"
"8184806","02/06/2017","non"
"8184807","02/06/2017","non"
"8184808","06/06/2017","non"
"8184809","06/06/2017","non"
"8184810","06/06/2017","non"
"8184811","06/06/2017","non"
"8184812","06/06/2017","non"
"8184813","06/06/2017","non"
"8184814","05/06/2017","non"
"8184815","05/06/2017","non"
"8184816","05/06/2017","non"
"8184817","05/06/2017","non"
"8184818","05/06/2017","non"
"8184819","05/06/2017","non"
"8184820","05/06/2017","non"
"8184821","08/06/2017","non"
"8184822","08/06/2017","non"
"8184823","08/06/2017","non"
"8184824","08/06/2017","non"
"8184825","08/06/2017","non"
"8184826","08/06/2017","non"
"8184827","08/06/2017","non"
"8184828","08/06/2017","non"
"8184829","06/06/2017","oui"
"8184830","08/06/2017","non"
"8184831","08/06/2017","non"
"8184832","08/06/2017","non"
"8184833","08/06/2017","non"
"8184834","08/06/2017","non"
"8184841","07/06/2017","oui"
"8184842","10/06/2017","non"
"8184843","10/06/2017","non"
"8184844","10/06/2017","non"
"8184845","10/06/2017","non"
"8184846","10/06/2017","non"
"8184847","10/06/2017","non"
"8184848","07/06/2017","oui"
"8184849","09/06/2017","non"
"8184850","09/06/2017","non"
"8184851","09/06/2017","non"
"8184852","09/06/2017","non"
"8184853","11/06/2017","non"
"8184854","11/06/2017","non"
"8184855","11/06/2017","non"
"8184856","11/06/2017","non"
"8184857","11/06/2017","non"
"8184858","11/06/2017","non"
"8184865","09/06/2017","non"
"8184866","09/06/2017","non"
"8184867","09/06/2017","non"
"8184868","09/06/2017","non"
"8184869","17/06/2017","non"
"8184870","17/06/2017","non"
"8184871","17/06/2017","non"
"8184872","17/06/2017","non"
"8184873","17/06/2017","non"
"8184874","09/06/2017","oui"
"8184875","12/06/2017","non"
"8184876","12/06/2017","non"
"8184877","12/06/2017","non"
"8184878","20/03/2018","oui"
"8184879","12/06/2017","non"
"8184880","12/06/2017","non"
"8184881","12/06/2017","non"
"8184882","17/06/2017","non"
"8184883","13/06/2017","oui"
"8184890","17/06/2017","non"
"8184891","17/06/2017","non"
"8184892","17/06/2017","non"
"8184893","17/06/2017","non"
"8184894","17/06/2017","non"
"8184895","17/06/2017","non"
"8184896","17/06/2017","non"
"8184897","17/06/2017","non"
"8184898","17/06/2017","non"
"8184899","17/06/2017","non"
"8184900","29/05/2019","oui"
"8184901","13/05/2017","non"
"8184902","13/05/2017","non"
"8184903","13/05/2017","non"
"8184904","13/05/2017","non"
"8184905","13/05/2017","non"
"8184906","13/05/2017","non"
"8184907","13/05/2017","oui"
"8184908","13/05/2017","non"
"8184909","13/05/2017","non"
"8184910","13/05/2017","non"
"8184911","08/05/2017","non"
"8184912","08/05/2017","non"
"8184913","08/05/2017","non"
"8184914","08/05/2017","non"
"8184915","08/05/2017","non"
"8184916","08/05/2017","non"
"8184917","08/05/2017","non"
"8184918","13/05/2017","oui"
"8184919","12/05/2017","non"
"8184920","12/05/2017","oui"
"8184921","12/05/2017","non"
"8184922","12/05/2017","non"
"8184923","12/05/2017","non"
"8184924","12/05/2017","non"
"8184925","12/05/2017","non"
"8184926","12/05/2017","non"
"8184927","12/05/2017","non"
"8184928","11/05/2017","non"
"8184929","11/05/2017","non"
"8184930","11/05/2017","non"
"8184931","11/05/2017","non"
"8184932","11/05/2017","non"
"8184933","07/05/2017","non"
"8184934","07/05/2017","non"
"8184935","07/05/2017","non"
"8184936","07/05/2017","non"
"8184937","07/05/2017","non"
"8184938","07/05/2017","non"
"8184939","07/05/2017","non"
"8184940","07/05/2017","non"
"8184941","07/05/2017","oui"
"8184942","11/05/2017","non"
"8184943","11/05/2017","non"
"8184944","11/05/2017","non"
"8184945","11/05/2017","non"
"8184946","11/05/2017","non"
"8184947","11/05/2017","non"
"8184948","11/05/2017","oui"
"8184949","10/05/2017","non"
"8184950","10/05/2017","non"
"8184951","10/05/2017","non"
"8184952","10/05/2017","non"
"8184953","10/05/2017","non"
"8184954","10/05/2017","non"
"8184955","10/05/2017","non"
"8184956","10/05/2017","non"
"8184957","05/05/2017","non"
"8184958","05/05/2017","non"
"8184959","05/05/2017","non"
"8184960","05/05/2017","non"
"8184961","08/05/2017","non"
"8184962","08/05/2017","non"
"8184963","08/05/2017","non"
"8184964","08/05/2017","non"
"8184965","08/05/2017","non"
"8184966","08/05/2017","non"
"8184967","08/05/2017","non"
"8184968","08/05/2017","non"
"8184969","08/05/2017","non"
"8184970","08/05/2017","non"
"8184971","10/05/2017","non"
"8184972","10/05/2017","non"
"8184973","10/05/2017","non"
"8184974","10/05/2017","non"
"8184975","10/05/2017","non"
"8184976","10/05/2017","oui"
"8184977","10/05/2017","non"
"8184978","07/05/2017","non"
"8184979","07/05/2017","non"
"8184980","07/05/2017","non"
"8184981","07/05/2017","non"
"8184982","07/05/2017","non"
"8184983","07/05/2017","non"
"8184984","07/05/2017","non"
"8184985","08/05/2017","non"
"8184986","08/05/2017","non"
"8184987","08/05/2017","non"
"8184988","08/05/2017","non"
"8184989","08/05/2017","non"
"8184990","08/05/2017","non"
"8184991","08/05/2017","non"
"8184992","08/05/2017","non"
"8184993","09/05/2017","non"
"8184994","09/05/2017","non"
"8184995","09/05/2017","non"
"8184996","09/05/2017","non"
"8184997","09/05/2017","non"
"8184998","09/05/2017","non"
"8184999","09/05/2017","non"
"8185000","09/05/2017","non"
"8188020","17/06/2017","non"
"8188021","17/06/2017","non"
"8188022","17/06/2017","non"
"8188023","17/06/2017","non"
"8188024","19/06/2017","non"
"8188025","19/06/2017","non"
"8188027","19/06/2017","non"
"8188028","19/06/2017","non"
"8188029","17/06/2017","non"
"8188030","17/06/2017","non"
"8188031","17/06/2017","non"
"8188032","17/06/2017","non"
"8188033","17/06/2017","non"
"8188034","17/06/2017","non"
"8188035","17/06/2017","non"
"8188037","21/05/2018","oui"
"8188038","13/05/2018","oui"
"8188039","13/05/2018","oui"
"8188040","06/05/2018","oui"
"8188041","06/05/2018","oui"
"8188042","18/05/2018","oui"
"8188043","12/05/2018","oui"
"8188044","22/03/2018","oui"
"8188045","22/03/2018","oui"
"8188046","22/03/2018","oui"
"8188047","08/05/2018","oui"
"8188048","08/05/2018","oui"
"8188049","22/03/2018","oui"
"8188050","18/04/2018","oui"
"8188051","18/04/2018","oui"
"8188052","03/06/2018","oui"
"8188053","30/05/2019","oui"
"8188054","02/06/2020","oui"
"8188055","19/04/2018","oui"
"8188057","19/04/2018","oui"
"8188058","01/06/2020","oui"
"8188059","18/06/2022","non"
"8188060","20/04/2018","oui"
"8188061","21/04/2018","oui"
"8188062","20/04/2018","oui"
"8188063","01/06/2020","oui"
"8188064","15/06/2021","oui"
"8188065","07/06/2018","oui"
"8188066","07/06/2023","non"
"8188068","03/06/2020","oui"
"8188069","16/06/2023","non"
"8188070","13/06/2022","oui"
"8188071","02/06/2023","oui"
"8188072","23/04/2018","oui"
"8188073","29/05/2019","oui"
"8188074","26/05/2019","oui"
"8188075","25/04/2018","oui"
"8188076","27/04/2018","oui"
"8188077","28/04/2018","non"
"8188081","06/05/2018","oui"
"8188082","06/05/2018","oui"
"8188083","07/05/2018","oui"
"8188084","12/05/2018","non"
"8188085","12/05/2018","non"
"8188086","12/05/2018","non"
"8188087","12/05/2018","non"
"8188088","12/05/2018","non"
"8188089","12/05/2018","non"
"8188090","12/05/2018","non"
"8188091","12/05/2018","non"
"8188092","12/05/2018","non"
"8188093","14/05/2018","non"
"8188094","14/05/2018","non"
"8188095","14/05/2018","non"
"8188096","14/05/2018","non"
"8188097","14/05/2018","non"
"8188098","14/05/2018","non"
"8188099","14/05/2018","oui"
"8188100","13/05/2019","oui"
"8188101","11/05/2018","non"
"8188102","11/05/2018","non"
"8188103","11/05/2018","non"
"8188104","11/05/2018","non"
"8188105","11/05/2018","non"
"8188106","11/05/2018","non"
"8188107","11/05/2018","non"
"8188108","11/05/2018","non"
"8188109","10/05/2018","non"
"8188110","10/05/2018","non"
"8188111","10/05/2018","non"
"8188112","10/05/2018","non"
"8188113","10/05/2018","non"
"8188114","10/05/2018","non"
"8188115","10/05/2018","oui"
"8188116","10/05/2018","non"
"8188117","10/05/2018","non"
"8188118","12/05/2018","non"
"8188119","12/05/2018","non"
"8188120","12/05/2018","non"
"8188121","12/05/2018","non"
"8188122","12/05/2018","non"
"8188123","12/05/2018","non"
"8188124","12/05/2018","non"
"8188125","12/05/2018","non"
"8188126","12/05/2018","non"
"8188127","12/05/2018","non"
"8188128","15/05/2018","non"
"8188129","15/05/2018","non"
"8188130","15/05/2018","non"
"8188131","15/05/2018","oui"
"8188132","15/05/2018","non"
"8188133","15/05/2018","non"
"8188134","15/05/2018","non"
"8188135","15/05/2018","non"
"8188136","15/05/2018","non"
"8188137","15/05/2018","non"
"8188148","11/05/2018","non"
"8188149","11/05/2018","non"
"8188150","11/05/2018","oui"
"8188151","11/05/2018","non"
"8188152","11/05/2018","non"
"8188153","11/05/2018","non"
"8188154","11/05/2018","oui"
"8188155","11/05/2018","non"
"8188156","11/05/2018","non"
"8188157","11/05/2018","oui"
"8188158","11/05/2018","non"
"8188159","11/05/2018","non"
"8188160","11/05/2018","oui"
"8188161","11/05/2018","non"
"8188162","11/05/2018","oui"
"8188163","16/05/2018","non"
"8188164","16/05/2018","non"
"8188165","16/05/2018","non"
"8188166","16/05/2018","non"
"8188167","16/05/2018","non"
"8188168","16/05/2018","non"
"8188169","16/05/2018","non"
"8188170","16/05/2018","non"
"8188171","16/05/2018","non"
"8188172","16/05/2018","non"
"8188173","14/05/2018","non"
"8188174","14/05/2018","non"
"8188175","14/05/2018","non"
"8188176","14/05/2018","non"
"8188177","13/05/2018","non"
"8188178","13/05/2018","non"
"8188179","13/05/2018","non"
