"bague","autre_bague","espece","sexe","age_2026","lieu_bag","nic_naiss","sang_ok","nb_captures","last_mesure"
"V034591",,"charbo",,1,"rou","rou_34","non",1,"13/05/2025"
"V034592",,"charbo",,1,"rou","rou_34","non",1,"13/05/2025"
"V034593",,"charbo",,1,"rou","rou_34","non",1,"13/05/2025"
"V034594",,"charbo",,1,"rou","rou_64","non",1,"14/05/2025"
"V034595",,"charbo",,1,"rou","rou_64","non",1,"14/05/2025"
"V034596",,"charbo",,1,"rou","rou_64","non",1,"14/05/2025"
"V034597",,"charbo",,1,"rou","rou_64","non",1,"14/05/2025"
"V034598",,"charbo",,1,"rou","rou_64","non",1,"14/05/2025"
"V034599",,"charbo",,1,"rou","rou_64","non",1,"14/05/2025"
"V034600",,"charbo",,1,"rou","rou_64","non",1,"14/05/2025"
"V034601",,"charbo",,3,"rou","rou_44","non",1,"18/05/2023"
"V034602",,"charbo",,3,"rou","rou_44","non",1,"18/05/2023"
"V034603",,"charbo",,3,"rou","rou_44","non",1,"18/05/2023"
"V034604",,"charbo",,3,"rou","rou_44","non",1,"18/05/2023"
"V034605",,"charbo",,3,"rou","rou_44","non",1,"18/05/2023"
"V034606",,"charbo",,3,"rou","rou_44","non",1,"18/05/2023"
"V034607",,"charbo",,3,"rou","rou_44","non",1,"18/05/2023"
"V034608",,"charbo",,3,"rou","rou_44","non",1,"18/05/2023"
"V034609",,"charbo","M",3,"rou","rou_336","non",2,"18/05/2023"
"V034610",,"charbo",,3,"rou","rou_336","non",1,"18/05/2023"
"V034611",,"charbo",,3,"rou","rou_336","non",1,"18/05/2023"
"V034612",,"charbo",,3,"rou","rou_336","non",1,"18/05/2023"
"V034613",,"charbo",,1,"rou","rou_332","non",1,"13/05/2025"
"V034614",,"charbo",,1,"rou","rou_332","non",1,"13/05/2025"
"V034615",,"charbo",,1,"rou","rou_332","non",1,"13/05/2025"
"V034616",,"charbo",,1,"rou","rou_364","non",1,"19/05/2025"
"V034617",,"charbo",,1,"rou","rou_364","non",1,"19/05/2025"
"V034701",,"charbo",,3,"fac","fac_22","non",1,"26/05/2023"
"V034702",,"charbo",,3,"fac","fac_22","non",1,"26/05/2023"
"V034703",,"charbo",,3,"fac","fac_22","non",1,"26/05/2023"
"V034704",,"charbo",,3,"fac","fac_22","non",1,"26/05/2023"
"V034705",,"charbo",,3,"zoo","zoo_23","non",1,"26/05/2023"
"V034706",,"charbo",,3,"zoo","zoo_23","non",1,"26/05/2023"
"V034707",,"charbo",,3,"zoo","zoo_2","non",1,"26/05/2023"
"V034708",,"charbo",,3,"zoo","zoo_2","non",1,"26/05/2023"
"V034709",,"charbo",,3,"zoo","zoo_10","non",1,"26/05/2023"
"V034710",,"charbo",,3,"zoo","zoo_10","non",1,"26/05/2023"
"V034711",,"charbo",,3,"zoo","zoo_10","non",1,"26/05/2023"
"V034712",,"charbo",,3,"zoo","zoo_10","non",1,"26/05/2023"
"V034713",,"charbo",,3,"zoo","zoo_10","non",1,"26/05/2023"
"V034714",,"charbo",,3,"zoo","zoo_70","non",1,"28/05/2023"
"V034715",,"charbo",,3,"zoo","zoo_70","non",1,"28/05/2023"
"V034716",,"charbo",,3,"zoo","zoo_70","non",1,"28/05/2023"
"V034717",,"charbo",,3,"zoo","zoo_70","non",1,"28/05/2023"
"V034718",,"charbo",,3,"zoo","zoo_70","non",1,"28/05/2023"
"V034719",,"charbo",,3,"fac","fac_5","non",1,"30/05/2023"
"V034720",,"charbo",,3,"fac","fac_5","non",1,"30/05/2023"
"V034721",,"charbo",,3,"fac","fac_5","non",1,"30/05/2023"
"V034722",,"charbo",,3,"fac","fac_5","non",1,"30/05/2023"
"V034723","G80","charbo","M",3,"zoo","zoo_18","oui",3,"02/06/2023"
"V034724",,"charbo",,3,"zoo","zoo_18","non",1,"02/06/2023"
"V034725",,"charbo",,3,"zoo","zoo_18","non",1,"02/06/2023"
"V034726","X77","charbo","M",3,"zoo","zoo_18","oui",3,"02/06/2023"
"V034727",,"charbo",,3,"zoo","zoo_18","non",1,"02/06/2023"
"V034728",,"charbo",,3,"zoo","zoo_18","non",1,"02/06/2023"
"V034729",,"charbo",,3,"mas","mas_24","non",1,"10/06/2023"
"V034730",,"charbo",,3,"mas","mas_24","non",1,"10/06/2023"
"V034731",,"charbo",,3,"mas","mas_24","non",1,"10/06/2023"
"V034732",,"charbo",,3,"mas","mas_24","non",1,"10/06/2023"
"V034733",,"charbo",,3,"mas","mas_24","non",1,"10/06/2023"
"V034734",,"charbo",,3,"fac","fac_26","non",1,"14/06/2023"
"V034735",,"charbo",,3,"fac","fac_26","non",1,"14/06/2023"
"V034736",,"charbo",,3,"fac","fac_26","non",1,"14/06/2023"
"V034737",,"charbo",,3,"fac","fac_26","non",1,"14/06/2023"
"V034738",,"charbo",,3,"fac","fac_26","non",1,"14/06/2023"
"V034739",,"charbo",,3,"zoo","zoo_16","non",1,"14/06/2023"
"V034740",,"charbo",,3,"zoo","zoo_16","non",1,"14/06/2023"
"V034741",,"charbo",,3,"bot","bot_1","non",1,"14/06/2023"
"V034742",,"charbo",,3,"bot","bot_1","non",1,"14/06/2023"
"V034743",,"charbo",,3,"bot","bot_1","non",1,"14/06/2023"
"V034744","G56","charbo","M",3,"bot","bot_1","oui",2,"14/06/2023"
"V034745",,"charbo",,3,"gram","gram_7","non",1,"15/06/2023"
"V034746",,"charbo",,3,"gram","gram_7","non",1,"15/06/2023"
"V034747",,"charbo",,3,"gram","gram_7","non",1,"15/06/2023"
"V034748",,"charbo",,3,"gram","gram_7","non",1,"15/06/2023"
"V034749",,"charbo",,3,"gram","gram_7","non",1,"15/06/2023"
"V034750",,"charbo",,3,"gram","gram_7","non",1,"15/06/2023"
"V034751",,"charbo",,3,"mos","mos_20","non",1,"16/06/2023"
"V034752",,"charbo",,3,"mos","mos_20","non",2,"17/06/2023"
"V034753",,"charbo",,3,"mos","mos_20","non",1,"16/06/2023"
"V034754",,"charbo",,3,"mos","mos_20","non",1,"16/06/2023"
"V034755",,"charbo",,3,"mos","mos_20","non",1,"16/06/2023"
"V034756",,"charbo",,3,"mos","mos_20","non",1,"16/06/2023"
"V034757",,"charbo",,3,"mos","mos_19","non",1,"16/06/2023"
"V034758",,"charbo",,3,"mos","mos_19","non",1,"16/06/2023"
"V034759",,"charbo",,3,"mos","mos_19","non",1,"16/06/2023"
"V034760",,"charbo",,3,"mos","mos_19","non",2,"17/06/2023"
"V034761",,"charbo",,3,"mos","mos_19","non",1,"16/06/2023"
"V034762",,"charbo",,3,"mos","mos_19","non",1,"16/06/2023"
"V034763",,"charbo",,3,"zoo","zoo_32","non",1,"16/06/2023"
"V034764",,"charbo",,3,"zoo","zoo_32","non",1,"16/06/2023"
"V034765",,"charbo",,3,"zoo","zoo_32","non",1,"16/06/2023"
"V034766",,"charbo",,3,"zoo","zoo_32","non",1,"16/06/2023"
"V034767",,"charbo",,3,"gram","gram_33","non",1,"19/06/2023"
"V034768",,"charbo",,3,"gram","gram_33","non",1,"19/06/2023"
"V034769",,"charbo",,3,"mas","mas_14","non",1,"20/06/2023"
"V034770",,"charbo",,3,"mas","mas_14","non",1,"20/06/2023"
"V034771",,"charbo",,3,"mas","mas_14","non",1,"20/06/2023"
"V034772",,"charbo",,3,"mas","mas_14","non",1,"20/06/2023"
"V034773",,"charbo",,3,"mas","mas_14","non",1,"20/06/2023"
"V034774",,"charbo",,3,"mas","mas_5","non",1,"26/06/2023"
"V034775",,"charbo",,3,"mas","mas_5","non",1,"26/06/2023"
"V034776",,"charbo",,3,"mas","mas_5","non",1,"26/06/2023"
"V034777",,"charbo",,3,"mas","mas_40","non",1,"26/06/2023"
"V034778",,"charbo",,3,"mas","mas_40","non",1,"26/06/2023"
"V034779",,"charbo",,3,"mas","mas_40","non",1,"26/06/2023"
"V034780",,"charbo",,3,"mas","mas_40","non",1,"26/06/2023"
"V034781","X20","charbo","F",3,"mas","mas_40","oui",2,"26/06/2023"
"V034782",,"charbo",,3,"zoo","zoo_62","non",1,"27/06/2023"
"V034783",,"charbo",,3,"zoo","zoo_62","non",1,"27/06/2023"
"V034784",,"charbo",,3,"zoo","zoo_42","non",1,"27/06/2023"
"V034785",,"charbo",,3,"zoo","zoo_42","non",1,"27/06/2023"
"V034786",,"charbo",,3,"zoo","zoo_42","non",1,"27/06/2023"
"V034787",,"charbo",,3,"zoo","zoo_42","non",1,"27/06/2023"
"V034788",,"charbo",,3,"zoo","zoo_42","non",1,"27/06/2023"
"V034789",,"charbo",,3,"gram","gram_53","non",1,"29/06/2023"
"V034790",,"charbo",,3,"gram","gram_53","non",1,"29/06/2023"
"V034791",,"charbo",,3,"gram","gram_53","non",1,"29/06/2023"
"V034792",,"charbo",,3,"gram","gram_53","non",1,"29/06/2023"
"V034793",,"charbo",,2,"gram","gram_8","non",1,"25/05/2024"
"V034794",,"charbo",,2,"gram","gram_8","non",1,"25/05/2024"
"V034795",,"charbo",,2,"gram","gram_8","non",1,"25/05/2024"
"V034796",,"charbo",,2,"gram","gram_8","non",1,"25/05/2024"
"V034797",,"charbo",,2,"gram","gram_8","non",1,"25/05/2024"
"V034798",,"charbo",,2,"gram","gram_8","non",1,"25/05/2024"
"V034801",,"charbo",,3,"rou","rou_15supp","non",1,"03/07/2023"
"V034802",,"charbo",,3,"rou","rou_15supp","non",1,"03/07/2023"
"V034803",,"charbo",,3,"rou","rou_15supp","non",1,"03/07/2023"
"V034804","X91","charbo","F",3,"rou","rou_15supp","oui",2,"03/07/2023"
"V034805",,"charbo",,3,"rou","rou_15supp","non",1,"03/07/2023"
"V034806",,"charbo",,3,"rou","rou_15supp","non",1,"03/07/2023"
"V034807",,"charbo",,3,"rou","rou_15supp","non",1,"03/07/2023"
"V034808",,"charbo",,3,"rou","rou_334","non",1,"04/07/2023"
"V034809",,"charbo",,3,"rou","rou_334","non",1,"04/07/2023"
"V034810",,"charbo",,3,"rou","rou_334","non",1,"04/07/2023"
"V034811",,"charbo",,3,"rou","rou_334","non",1,"04/07/2023"
"V034812",,"charbo",,3,"rou","rou_334","non",1,"04/07/2023"
"V034813",,"charbo",,3,"rou","rou_13supp","non",1,"04/07/2023"
"V034814",,"charbo",,3,"rou","rou_13supp","non",1,"04/07/2023"
"V034815",,"charbo",,3,"rou","rou_13supp","non",1,"04/07/2023"
"V034816",,"charbo",,3,"rou","rou_13supp","non",1,"04/07/2023"
"V034817",,"charbo",,3,"rou","rou_13supp","non",1,"04/07/2023"
"V034818",,"charbo",,3,"rou","rou_13supp","non",1,"04/07/2023"
"V034819",,"charbo",,3,"rou","rou_13supp","non",1,"04/07/2023"
"V034820",,"charbo",,3,"rou","rou_24","non",1,"07/07/2023"
"V034821",,"charbo",,3,"rou","rou_24","non",1,"07/07/2023"
"V034822",,"charbo",,3,"rou","rou_24","non",1,"07/07/2023"
"V034823",,"charbo",,3,"rou","rou_24","non",1,"07/07/2023"
"V034824",,"charbo",,3,"rou","rou_24","non",1,"07/07/2023"
"V034825",,"charbo",,3,"rou","rou_24","non",1,"07/07/2023"
"V034826",,"charbo",,3,"rou","rou_324","non",1,"07/07/2023"
"V034827",,"charbo",,3,"rou","rou_324","non",1,"07/07/2023"
"V034828",,"charbo",,3,"rou","rou_324","non",1,"07/07/2023"
"V034829",,"charbo",,3,"rou","rou_324","non",1,"07/07/2023"
"V034830",,"charbo",,3,"rou","rou_150","non",1,"10/07/2023"
"V034831",,"charbo",,3,"rou","rou_150","non",1,"10/07/2023"
"V034832",,"charbo",,3,"rou","rou_150","non",1,"10/07/2023"
"V034833",,"charbo",,3,"rou","rou_360","non",1,"10/07/2023"
"V034834",,"charbo",,3,"rou","rou_360","non",1,"10/07/2023"
"V034835",,"charbo",,3,"rou","rou_360","non",1,"10/07/2023"
"V034836",,"charbo",,3,"rou","rou_360","non",1,"10/07/2023"
"V034837",,"charbo",,3,"rou","rou_360","non",1,"10/07/2023"
"V034838",,"charbo",,3,"rou","rou_358","non",1,"11/07/2023"
"V034839",,"charbo",,3,"rou","rou_358","non",1,"11/07/2023"
"V034840",,"charbo",,3,"rou","rou_358","non",1,"11/07/2023"
"V034841",,"charbo",,3,"rou","rou_358","non",1,"11/07/2023"
"V034842",,"charbo",,3,"rou","rou_358","non",1,"11/07/2023"
"V034843",,"charbo",,3,"rou","rou_346","non",1,"15/07/2023"
"V034844",,"charbo",,3,"rou","rou_346","non",1,"15/07/2023"
"V034845",,"charbo",,3,"rou","rou_346","non",1,"15/07/2023"
"V034846",,"charbo",,3,"rou","rou_346","non",1,"15/07/2023"
"V034847",,"charbo",,3,"rou","rou_14.5supp","non",1,"17/07/2023"
"V034848",,"charbo",,3,"rou","rou_14.5supp","non",1,"17/07/2023"
"V034849",,"charbo",,3,"rou","rou_14.5supp","non",1,"17/07/2023"
"V034850",,"charbo",,3,"rou","rou_14.5supp","non",1,"17/07/2023"
"V034851",,"charbo",,3,"rou","rou_14.5supp","non",1,"17/07/2023"
"V034852",,"charbo",,3,"rou","rou_40","non",1,"20/07/2023"
"V034853",,"charbo",,3,"rou","rou_40","non",1,"20/07/2023"
"V034854",,"charbo",,3,"rou","rou_40","non",1,"20/07/2023"
"V034855",,"charbo",,3,"rou","rou_40","non",1,"20/07/2023"
"V034856",,"charbo",,3,"rou","rou_40","non",2,"21/07/2023"
"V034857",,"charbo",,2,"rou","rou_236","non",1,"07/05/2024"
"V034858",,"charbo",,2,"rou","rou_236","non",1,"07/05/2024"
"V034859",,"charbo",,2,"rou","rou_236","non",1,"07/05/2024"
"V034860",,"charbo",,2,"rou","rou_236","non",1,"07/05/2024"
"V034861",,"charbo",,2,"rou","rou_236","non",1,"07/05/2024"
"V034862",,"charbo",,2,"rou","rou_236","non",1,"07/05/2024"
"V034863",,"charbo",,2,"rou","rou_236","non",1,"07/05/2024"
"V034864",,"charbo",,2,"rou","rou_68","non",1,"10/05/2024"
"V034865",,"charbo",,2,"rou","rou_68","non",1,"10/05/2024"
"V034866",,"charbo",,2,"rou","rou_68","non",1,"10/05/2024"
"V034867",,"charbo",,2,"rou","rou_68","non",1,"10/05/2024"
"V034868",,"charbo",,2,"rou","rou_68","non",1,"10/05/2024"
"V034869",,"charbo",,2,"rou","rou_68","non",1,"10/05/2024"
"V034870",,"charbo",,2,"rou","rou_74","non",2,"21/05/2024"
"V034871",,"charbo",,2,"rou","rou_74","non",1,"12/05/2024"
"V034872",,"charbo",,2,"rou","rou_74","non",2,"21/05/2024"
"V034873",,"charbo",,2,"rou","rou_74","non",2,"21/05/2024"
"V034874",,"charbo",,2,"rou","rou_74","non",1,"12/05/2024"
"V034875",,"charbo",,2,"rou","rou_74","non",2,"21/05/2024"
"V034876",,"charbo",,2,"rou","rou_74","non",1,"12/05/2024"
"V034877",,"charbo",,2,"rou","rou_72","non",1,"12/05/2024"
"V034878",,"charbo",,2,"rou","rou_72","non",1,"12/05/2024"
"V034879",,"charbo",,2,"rou","rou_72","non",1,"12/05/2024"
"V034880",,"charbo",,2,"rou","rou_72","non",1,"12/05/2024"
"V034881",,"charbo",,2,"rou","rou_72","non",1,"12/05/2024"
"V034882",,"charbo",,2,"rou","rou_72","non",1,"12/05/2024"
"V034883",,"charbo",,2,"rou","rou_365","non",1,"12/05/2024"
"V034884",,"charbo",,2,"rou","rou_365","non",1,"12/05/2024"
"V034885",,"charbo",,2,"rou","rou_365","non",1,"12/05/2024"
"V034886",,"charbo",,2,"rou","rou_365","non",1,"12/05/2024"
"V034887",,"charbo",,2,"rou","rou_365","non",1,"12/05/2024"
"V034888",,"charbo",,2,"rou","rou_365","non",1,"12/05/2024"
"V034889",,"charbo",,2,"rou","rou_365","non",1,"12/05/2024"
"V034890",,"charbo",,2,"rou","rou_365","non",1,"12/05/2024"
"V034891",,"charbo",,2,"rou","rou_100","non",1,"24/05/2024"
"V034892",,"charbo",,2,"rou","rou_100","non",1,"24/05/2024"
"V034893",,"charbo",,2,"rou","rou_100","non",1,"24/05/2024"
"V034894",,"charbo",,2,"rou","rou_100","non",1,"24/05/2024"
"V034895",,"charbo",,2,"rou","rou_100","non",1,"24/05/2024"
"V034896",,"charbo",,2,"rou","rou_100","non",1,"24/05/2024"
"V034897",,"charbo",,2,"rou","rou_100","non",1,"24/05/2024"
"V034898",,"charbo",,2,"rou","rou_100","non",1,"24/05/2024"
"V034899",,"charbo",,2,"rou","rou_100","non",1,"24/05/2024"
"V034900",,"charbo",,2,"rou","rou_218","non",1,"24/05/2024"
"V034924",,"charbo",,2,"zoo","zoo_2","non",1,"05/05/2024"
"V034925","X43","charbo","M",2,"zoo","zoo_2","oui",3,"05/05/2024"
"V034926",,"charbo",,2,"zoo","zoo_2","non",1,"05/05/2024"
"V034927",,"charbo",,2,"zoo","zoo_2","non",1,"05/05/2024"
"V034928",,"charbo",,2,"zoo","zoo_70","non",1,"16/05/2024"
"V034929",,"charbo",,2,"zoo","zoo_70","non",1,"16/05/2024"
"V034930",,"charbo",,2,"zoo","zoo_70","non",1,"16/05/2024"
"V034931",,"charbo",,2,"zoo","zoo_70","non",1,"16/05/2024"
"V034932",,"charbo",,2,"zoo","zoo_70","non",1,"16/05/2024"
"V034933",,"charbo",,2,"zoo","zoo_70","non",1,"16/05/2024"
"V034934",,"charbo",,2,"cef","cef_2","non",1,"21/05/2024"
"V034935",,"charbo",,2,"cef","cef_2","non",1,"21/05/2024"
"V034936",,"charbo",,2,"cef","cef_2","non",1,"21/05/2024"
"V034937",,"charbo",,2,"cef","cef_2","non",2,"28/05/2024"
"V034938",,"charbo",,2,"cef","cef_2","non",1,"21/05/2024"
"V034939",,"charbo",,2,"cef","cef_2","non",1,"21/05/2024"
"V034940",,"charbo",,2,"zoo","zoo_15","non",1,"05/06/2024"
"V034941","T52","charbo","M",2,"zoo","zoo_15","oui",2,"05/06/2024"
"V034942",,"charbo",,2,"zoo","zoo_15","non",1,"05/06/2024"
"V034943",,"charbo",,2,"zoo","zoo_15","non",1,"05/06/2024"
"V034944",,"charbo",,2,"zoo","zoo_15","non",1,"05/06/2024"
"V034946",,"charbo",,2,"zoo","zoo_15","non",1,"05/06/2024"
"V034947",,"charbo",,2,"zoo","zoo_15","non",1,"05/06/2024"
"V034948",,"charbo",,2,"zoo","zoo_10","non",1,"05/06/2024"
"V034949",,"charbo",,2,"zoo","zoo_10","non",1,"05/06/2024"
"V034950",,"charbo",,2,"zoo","zoo_10","non",1,"05/06/2024"
"V034951",,"charbo",,2,"zoo","zoo_10","non",1,"05/06/2024"
"V034952",,"charbo",,2,"zoo","zoo_10","non",1,"05/06/2024"
"V034953",,"charbo",,2,"zoo","zoo_10","non",1,"05/06/2024"
"V034954",,"charbo",,2,"zoo","zoo_29","non",1,"06/06/2024"
"V034955",,"charbo",,2,"zoo","zoo_29","non",1,"06/06/2024"
"V034956",,"charbo",,2,"zoo","zoo_29","non",1,"06/06/2024"
"V034957",,"charbo",,2,"zoo","zoo_29","non",1,"06/06/2024"
"V034958","U99","charbo","F",2,"zoo","zoo_29","oui",2,"06/06/2024"
"V034959",,"charbo",,2,"zoo","zoo_29","non",1,"06/06/2024"
"V034960",,"charbo",,2,"zoo","zoo_6","non",1,"07/06/2024"
"V034961",,"charbo",,2,"zoo","zoo_6","non",1,"07/06/2024"
"V034962",,"charbo",,2,"zoo","zoo_6","non",1,"07/06/2024"
"V034963",,"charbo",,2,"zoo","zoo_6","non",1,"07/06/2024"
"V034964",,"charbo",,2,"zoo","zoo_6","non",1,"07/06/2024"
"V034965",,"charbo",,2,"zoo","zoo_6","non",1,"07/06/2024"
"V034966",,"charbo",,2,"zoo","zoo_6","non",1,"07/06/2024"
"V034967",,"charbo",,2,"zoo","zoo_6","non",1,"07/06/2024"
"V034972",,"charbo",,1,"bot","bot_7","non",1,"02/05/2025"
"V034973",,"charbo",,1,"bot","bot_7","non",1,"02/05/2025"
"V034974",,"charbo",,1,"bot","bot_7","non",1,"02/05/2025"
"V034975",,"charbo",,1,"bot","bot_7","non",1,"02/05/2025"
"V034976",,"charbo",,1,"bot","bot_7","non",1,"02/05/2025"
"V034977",,"charbo",,1,"bot","bot_7","non",1,"02/05/2025"
"V034978",,"charbo",,1,"bot","bot_7","non",1,"02/05/2025"
"V034979",,"charbo",,1,"bot","bot_1","non",1,"02/05/2025"
"V034980",,"charbo",,1,"bot","bot_1","non",1,"02/05/2025"
"V034981",,"charbo",,1,"bot","bot_1","non",1,"02/05/2025"
"V034982",,"charbo",,1,"bot","bot_1","non",1,"02/05/2025"
"V034983",,"charbo",,1,"bot","bot_1","non",1,"02/05/2025"
"V034984",,"charbo",,1,"bot","bot_1","non",1,"02/05/2025"
"V034985",,"charbo",,1,"bot","bot_1","non",1,"02/05/2025"
"V034986",,"charbo",,1,"bot","bot_5","non",1,"06/05/2025"
"V034987",,"charbo",,1,"bot","bot_5","non",1,"06/05/2025"
"V034988",,"charbo",,1,"bot","bot_5","non",1,"06/05/2025"
"V034989",,"charbo",,1,"bot","bot_5","non",1,"06/05/2025"
"V034990",,"charbo",,1,"bot","bot_5","non",1,"06/05/2025"
"V034991",,"charbo",,1,"bot","bot_5","non",1,"06/05/2025"
"V040501",,"charbo",,2,"mas","mas_42","non",1,"15/05/2024"
"V040502",,"charbo",,2,"mas","mas_42","non",2,"28/05/2024"
"V040503",,"charbo",,2,"mas","mas_42","non",2,"28/05/2024"
"V040504",,"charbo",,2,"mas","mas_42","non",1,"15/05/2024"
"V040505",,"charbo",,2,"mas","mas_42","non",1,"15/05/2024"
"V040506",,"charbo",,2,"mas","mas_42","non",1,"15/05/2024"
"V040507",,"charbo",,2,"mas","mas_28","non",1,"15/05/2024"
"V040508",,"charbo",,2,"mas","mas_28","non",2,"28/05/2024"
"V040509",,"charbo",,2,"mas","mas_28","non",1,"15/05/2024"
"V040510",,"charbo",,2,"mas","mas_28","non",2,"28/05/2024"
"V040512",,"charbo",,2,"mas","mas_33","non",1,"03/06/2024"
"V040513",,"charbo",,2,"mas","mas_33","non",1,"03/06/2024"
"V040514",,"charbo",,2,"mas","mas_33","non",1,"03/06/2024"
"V040515",,"charbo",,2,"mas","mas_33","non",1,"03/06/2024"
"V040516",,"charbo",,2,"mas","mas_33","non",1,"03/06/2024"
"V040517",,"charbo",,2,"mas","mas_33","non",1,"03/06/2024"
"V040518",,"charbo",,2,"mas","mas_33","non",1,"03/06/2024"
"V040519",,"charbo",,1,"zoo","zoo_2","non",1,"16/05/2025"
"V040520",,"charbo",,1,"zoo","zoo_2","non",1,"16/05/2025"
"V040521",,"charbo",,1,"zoo","zoo_2","non",1,"16/05/2025"
"V040522",,"charbo",,1,"zoo","zoo_2","non",1,"16/05/2025"
"V040523",,"charbo",,1,"zoo","zoo_2","non",1,"16/05/2025"
"V040524",,"charbo",,1,"zoo","zoo_2","non",1,"16/05/2025"
"V040525",,"charbo",,1,"zoo","zoo_65","non",1,"16/05/2025"
"V040526",,"charbo",,1,"zoo","zoo_65","non",1,"16/05/2025"
"V040527",,"charbo",,1,"zoo","zoo_65","non",1,"16/05/2025"
"V040528",,"charbo",,1,"zoo","zoo_65","non",1,"16/05/2025"
"V040529",,"charbo",,1,"zoo","zoo_69","non",1,"16/05/2025"
"V040530",,"charbo",,1,"zoo","zoo_69","non",1,"16/05/2025"
"V040531",,"charbo",,1,"zoo","zoo_69","non",1,"16/05/2025"
"V040532",,"charbo",,1,"rou","rou_22","non",1,"20/05/2025"
"V040533",,"charbo",,1,"rou","rou_22","non",1,"20/05/2025"
"V040534",,"charbo",,1,"rou","rou_22","non",1,"20/05/2025"
"V040535",,"charbo",,1,"rou","rou_22","non",1,"20/05/2025"
"V040536",,"charbo",,1,"rou","rou_22","non",1,"20/05/2025"
"V040537",,"charbo",,1,"rou","rou_52","non",1,"20/05/2025"
"V040538",,"charbo",,1,"rou","rou_52","non",1,"20/05/2025"
"V040539",,"charbo",,1,"rou","rou_52","non",1,"20/05/2025"
"V040540",,"charbo",,1,"rou","rou_52","non",1,"20/05/2025"
"V040541",,"charbo",,1,"rou","rou_52","non",1,"20/05/2025"
"V040542",,"charbo",,1,"rou","rou_52","non",1,"20/05/2025"
"V040543",,"charbo",,1,"rou","rou_52","non",1,"20/05/2025"
"V040544",,"charbo",,1,"rou","rou_52","non",1,"20/05/2025"
"V040545",,"charbo",,1,"rou","rou_52","non",1,"20/05/2025"
"V040546",,"charbo",,1,"rou","rou_204","non",1,"20/05/2025"
"V040547",,"charbo",,1,"rou","rou_204","non",1,"20/05/2025"
"V040548",,"charbo",,1,"rou","rou_204","non",1,"20/05/2025"
"V040549",,"charbo",,1,"rou","rou_204","non",1,"20/05/2025"
"V040550",,"charbo",,1,"rou","rou_204","non",1,"20/05/2025"
"V040551",,"charbo",,1,"rou","rou_204","non",1,"20/05/2025"
"V040552",,"charbo",,1,"rou","rou_204","non",1,"20/05/2025"
"V040601",,"charbo",,2,"rou","rou_324","non",1,"15/05/2024"
"V040602",,"charbo",,2,"rou","rou_324","non",1,"15/05/2024"
"V040603",,"charbo",,2,"rou","rou_324","non",1,"15/05/2024"
"V040604",,"charbo",,2,"rou","rou_324","non",1,"15/05/2024"
"V040605",,"charbo",,2,"rou","rou_324","non",1,"15/05/2024"
"V040606",,"charbo",,2,"rou","rou_342","non",1,"15/05/2024"
"V040607",,"charbo",,2,"rou","rou_342","non",1,"15/05/2024"
"V040608",,"charbo",,2,"rou","rou_342","non",1,"15/05/2024"
"V040609",,"charbo",,2,"rou","rou_342","non",1,"15/05/2024"
"V040610",,"charbo",,2,"rou","rou_342","non",1,"15/05/2024"
"V040611",,"charbo",,2,"rou","rou_342","non",1,"15/05/2024"
"V040612",,"charbo",,2,"rou","rou_342","non",1,"15/05/2024"
"V040613",,"charbo",,2,"rou","rou_342","non",1,"15/05/2024"
"V040614",,"charbo",,2,"rou","rou_340","non",1,"15/05/2024"
"V040615",,"charbo",,2,"rou","rou_340","non",1,"15/05/2024"
"V040616",,"charbo",,2,"rou","rou_340","non",1,"15/05/2024"
"V040617",,"charbo",,2,"rou","rou_340","non",1,"15/05/2024"
"V040618",,"charbo",,2,"rou","rou_340","non",1,"15/05/2024"
"V040619",,"charbo",,2,"rou","rou_340","non",1,"15/05/2024"
"V040620",,"charbo",,2,"rou","rou_328","non",1,"26/06/2024"
"V040621",,"charbo",,2,"rou","rou_328","non",1,"26/06/2024"
"V040622",,"charbo",,2,"rou","rou_328","non",1,"26/06/2024"
"V040623",,"charbo",,2,"rou","rou_328","non",1,"26/06/2024"
"V040624",,"charbo",,2,"rou","rou_328","non",1,"26/06/2024"
"V040625",,"charbo",,2,"rou","rou_328","non",1,"26/06/2024"
"V040626",,"charbo",,2,"rou","rou_328","non",1,"26/06/2024"
"V040627",,"charbo",,2,"rou","rou_52","non",1,"11/07/2024"
"V040628",,"charbo",,2,"rou","rou_52","non",1,"11/07/2024"
"V040629",,"charbo",,2,"rou","rou_52","non",1,"11/07/2024"
